      * c:\users\dell\esim-workspace\akhil_full_adder\akhil_full_adder.cir
      Transient Analysis  Fri Mar 04 21:08:40  2022
--------------------------------------------------------------------------------
Index   time            a3#branch_1_0   a3#branch_1_1   v1#branch       
--------------------------------------------------------------------------------
0	1.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2	1.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
3	1.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
4	1.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
5	1.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
6	1.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
7	1.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
8	1.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
9	1.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
10	2.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
11	2.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
12	2.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
13	2.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
14	2.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
15	2.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
16	2.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
17	2.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
18	2.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
19	2.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
20	3.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
21	3.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
22	3.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
23	3.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
24	3.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
25	3.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
26	3.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
27	3.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
28	3.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
29	3.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
30	4.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
31	4.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
32	4.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
33	4.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
34	4.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
35	4.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
36	4.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
37	4.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
38	4.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
39	4.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
40	5.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
41	5.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
42	5.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
43	5.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
44	5.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
45	5.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
46	5.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
47	5.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
48	5.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
49	5.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
50	6.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
51	6.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
52	6.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
53	6.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
54	6.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a3#branch_1_0   a3#branch_1_1   v1#branch       
--------------------------------------------------------------------------------
55	6.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
56	6.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
57	6.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
58	6.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
59	6.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
60	7.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
61	7.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
62	7.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
63	7.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
64	7.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
65	7.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
66	7.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
67	7.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
68	7.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
69	7.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
70	8.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
71	8.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
72	8.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
73	8.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
74	8.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
75	8.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
76	8.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
77	8.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
78	8.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
79	8.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
80	9.037537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
81	9.137537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
82	9.237537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
83	9.337537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
84	9.437537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
85	9.537537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
86	9.637537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
87	9.737537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
88	9.837537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
89	9.937537e+00	0.000000e+00	0.000000e+00	0.000000e+00	
90	1.000010e+01	0.000000e+00	0.000000e+00	0.000000e+00	
91	1.000011e+01	0.000000e+00	0.000000e+00	0.000000e+00	
92	1.000013e+01	0.000000e+00	0.000000e+00	0.000000e+00	
93	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
94	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
95	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
96	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
97	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
98	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
99	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
100	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
101	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
102	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
103	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
104	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
105	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
106	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
107	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
108	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
109	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
110	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
111	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
112	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a3#branch_1_0   a3#branch_1_1   v1#branch       
--------------------------------------------------------------------------------
113	1.000017e+01	0.000000e+00	0.000000e+00	0.000000e+00	
114	1.000018e+01	0.000000e+00	0.000000e+00	0.000000e+00	
115	1.000018e+01	0.000000e+00	0.000000e+00	0.000000e+00	
116	1.000019e+01	0.000000e+00	0.000000e+00	0.000000e+00	
117	1.000020e+01	0.000000e+00	0.000000e+00	0.000000e+00	
118	1.000020e+01	0.000000e+00	0.000000e+00	0.000000e+00	
119	1.000021e+01	0.000000e+00	0.000000e+00	0.000000e+00	
120	1.000021e+01	0.000000e+00	0.000000e+00	0.000000e+00	
121	1.000023e+01	0.000000e+00	0.000000e+00	0.000000e+00	
122	1.000027e+01	0.000000e+00	0.000000e+00	0.000000e+00	
